agent,label,seed,implementation,shortfall_bps,effective_bps,fill_frac,duration,children,vwap,arrival,gross_cost,total_cost,total_fees,fee_bps,gross_effective_bps,net_effective_bps,hypothetical_liquidation_cost,hypothetical_liquidation_fees,completion_penalty_bps,optimization_cost_bps,unpriced_leftover_qty,fillable_leftover_qty,outstanding_qty,status,invalid_reasons,accounting,decision_horizon,decision_duration,settlement_duration,total_duration,settlement_complete,late_filled_qty,late_fees,settlement_pending_order_ids,cell,phase,episode_reward
all_wait,all_wait capacity control,44010,fixed_action_zero,0.0,,0.0,60.0,0,99.99842806841048,99.99842806841048,0.0,0.0,0.0,0.0,,,49.24390090543268,23.42470730633803,0.0,1.2715616890732342,3372,2343,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 99.99842806841048, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -17.967178068421248, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571473.0492328975, 'total_pnl': -17.967178068421248}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.2715616890732342
all_market,all_market capacity control,44010,fixed_action_four,9.578447711720672,9.578447711720672,1.0,21.0,42,99.91263636059577,99.99842806841048,490.29961016097326,547.3996818410537,57.100071680080525,0.9991420694357722,8.579305642284902,9.578447711720672,0.0,0.0,0.0,9.578447711720672,0,0,0,VALID,[],"{'cash': 570943.6167291251, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -490.2996101610038, 'unrealized_pnl': 0.0, 'total_fees': 57.100071680080525, 'realized_pnl': -547.3996818410843, 'equity': 570943.6167291251, 'total_pnl': -547.3996818410843}",60.0,21.0,0.0,21.0,True,0,0.0,[],1,diagnostic,-9.578447711720543
twap,TWAP,44011,twap,4.5694124268347185,4.5694124268347185,1.0,57.5,20,99.98473012176296,100.020435110664,204.0540115693983,261.19528483398585,57.14127326458755,0.9996430230596227,3.5697694037750964,4.5694124268347185,0.0,0.0,0.0,4.5694124268347185,0,0,0,VALID,[],"{'cash': 571355.5913726108, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -204.05401156944302, 'unrealized_pnl': 0.0, 'total_fees': 57.14127326458755, 'realized_pnl': -261.1952848340306, 'equity': 571355.5913726108, 'total_pnl': -261.1952848340306}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44011,random,3.6051887838933383,3.6051887838933383,1.0,46.0,75,99.99098044082518,100.020435110664,168.3334381287642,206.0786427942571,37.7452046654929,0.6603235864749478,2.9448651974183897,3.6051887838933383,0.0,0.0,0.0,3.6051887838933383,0,0,0,VALID,[],"{'cash': 571410.7080146509, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -168.3334381288059, 'unrealized_pnl': 0.0, 'total_fees': 37.7452046654929, 'realized_pnl': -206.07864279429882, 'equity': 571410.7080146509, 'total_pnl': -206.07864279429882}",60.0,46.0,0.0,46.0,True,0,0.0,[],1,diagnostic,-3.605188783893487
all_wait,all_wait capacity control,44011,fixed_action_zero,0.0,,0.0,60.0,0,100.020435110664,100.020435110664,0.0,0.0,0.0,0.0,,,59.07790492958706,30.510326961770623,0.0,1.5672778333755548,2664,3051,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 100.020435110664, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 35.93435613676128, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571652.7210135815, 'total_pnl': 35.93435613676128}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.5672778333755555
all_market,all_market capacity control,44011,fixed_action_four,7.414251536619904,7.414251536619904,1.0,22.0,44,99.95627307149988,100.020435110664,366.686053822907,423.8110638832692,57.12501006036217,0.9993585106974074,6.414893025922496,7.414251536619904,0.0,0.0,0.0,7.414251536619904,0,0,0,VALID,[],"{'cash': 571192.9755935611, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -366.68605382297005, 'unrealized_pnl': 0.0, 'total_fees': 57.12501006036217, 'realized_pnl': -423.8110638833322, 'equity': 571192.9755935611, 'total_pnl': -423.8110638833322}",60.0,22.0,0.0,22.0,True,0,0.0,[],1,diagnostic,-7.4142515366204425
twap,TWAP,44012,twap,2.9985873588181926,2.9985873588181926,1.0,57.5,20,99.96901080586758,99.98899647887325,114.21812122734599,171.35041090289937,57.13228967555338,0.9998001212762467,1.9987872375419458,2.9985873588181926,0.0,0.0,0.0,2.9985873588181926,0,0,0,VALID,[],"{'cash': 571265.7644658583, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -114.21812122736839, 'unrealized_pnl': 0.0, 'total_fees': 57.13228967555338, 'realized_pnl': -171.35041090292177, 'equity': 571265.7644658583, 'total_pnl': -171.35041090292177}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44012,random,3.624587886127091,3.624587886127091,1.0,53.5,85,99.96014967759312,99.98899647887325,164.85946931590814,207.12240442657213,42.262935110664,0.7395903067965521,2.884997579330539,3.624587886127091,0.0,0.0,0.0,3.624587886127091,0,0,0,VALID,[],"{'cash': 571229.9924723342, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -164.85946931590132, 'unrealized_pnl': 0.0, 'total_fees': 42.262935110664, 'realized_pnl': -207.1224044265653, 'equity': 571229.9924723342, 'total_pnl': -207.1224044265653}",60.0,53.5,0.0,53.5,True,0,0.0,[],1,diagnostic,-3.6245878861268666
all_wait,all_wait capacity control,44012,fixed_action_zero,0.0,,0.0,60.0,0,99.98899647887325,99.98899647887325,0.0,0.0,0.0,0.0,,,46.94102112677374,26.95233934859155,0.0,1.2931144749199839,3019,2696,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 99.98899647887325, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -8.983589034210624, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571428.1312877263, 'total_pnl': -8.983589034210624}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.293114474919984
all_market,all_market capacity control,44012,fixed_action_four,4.218187467405539,4.218187467405539,1.0,20.5,41,99.9568149271834,99.98899647887325,183.91756790746783,241.0428876383531,57.12531973088528,0.9996781490681655,3.2185093183373734,4.218187467405539,0.0,0.0,0.0,4.218187467405539,0,0,0,VALID,[],"{'cash': 571196.0719891222, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -183.91756790745097, 'unrealized_pnl': 0.0, 'total_fees': 57.12531973088528, 'realized_pnl': -241.04288763833625, 'equity': 571196.0719891222, 'total_pnl': -241.04288763833625}",60.0,20.5,0.0,20.5,True,0,0.0,[],1,diagnostic,-4.2181874674051345
twap,TWAP,44013,twap,4.084828541794921,4.084828541794921,1.0,57.5,20,100.00843479512244,100.03929828973844,176.3848717304039,233.53969221581644,57.154820485412564,0.9996914862944516,3.08513705550047,4.084828541794921,0.0,0.0,0.0,4.084828541794921,0,0,0,VALID,[],"{'cash': 571491.0500336393, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -176.3848717303947, 'unrealized_pnl': 0.0, 'total_fees': 57.154820485412564, 'realized_pnl': -233.53969221580726, 'equity': 571491.0500336393, 'total_pnl': -233.53969221580726}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44013,random,3.5949919649210758,3.5949919649210758,1.0,42.5,74,100.01055105787833,100.03929828973844,164.2904300804803,205.5345306212248,41.244100540744505,0.7213980521726598,2.8735939127484156,3.5949919649210758,0.0,0.0,0.0,3.5949919649210758,0,0,0,VALID,[],"{'cash': 571519.0551952334, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -164.29043008049408, 'unrealized_pnl': 0.0, 'total_fees': 41.244100540744505, 'realized_pnl': -205.5345306212386, 'equity': 571519.0551952334, 'total_pnl': -205.5345306212386}",60.0,42.5,0.0,42.5,True,0,0.0,[],1,diagnostic,-3.594991964921121
all_wait,all_wait capacity control,44013,fixed_action_zero,0.0,,0.0,60.0,0,100.03929828973844,100.03929828973844,0.0,0.0,0.0,0.0,,,63.88801559355133,30.97578187877264,0.0,1.6592569075577392,2618,3097,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 100.03929828973844, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 8.983589034210624, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571733.5733148895, 'total_pnl': 8.983589034210624}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.6592569075577392
all_market,all_market capacity control,44013,fixed_action_four,6.8839896827763285,6.8839896827763285,1.0,20.5,41,99.98042938294685,100.03929828973844,336.4358023138775,393.57461770623166,57.13881539235418,0.9994115421859419,5.884578140590388,6.8839896827763285,0.0,0.0,0.0,6.8839896827763285,0,0,0,VALID,[],"{'cash': 571331.0151081487, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -336.43580231389376, 'unrealized_pnl': 0.0, 'total_fees': 57.13881539235418, 'realized_pnl': -393.5746177062479, 'equity': 571331.0151081487, 'total_pnl': -393.5746177062479}",60.0,20.5,0.0,20.5,True,0,0.0,[],1,diagnostic,-6.883989682776431
twap,TWAP,44014,twap,4.463874516746755,4.463874516746755,1.0,57.5,20,99.97321472580012,100.00785965794769,197.99578722336162,255.13047943915643,57.134692215794814,0.9996535779061169,3.4642209388406386,4.463874516746755,0.0,0.0,0.0,4.463874516746755,0,0,0,VALID,[],"{'cash': 571289.7874657331, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -197.99578722332794, 'unrealized_pnl': 0.0, 'total_fees': 57.134692215794814, 'realized_pnl': -255.13047943912275, 'equity': 571289.7874657331, 'total_pnl': -255.13047943912275}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44014,random,3.714402020616315,3.714402020616315,1.0,47.5,79,99.97781692341275,100.00785965794769,171.694227867203,212.29475980885292,40.60053194164989,0.7103646741819993,3.0040373464343157,3.714402020616315,0.0,0.0,0.0,3.714402020616315,0,0,0,VALID,[],"{'cash': 571332.6231853624, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -171.6942278671909, 'unrealized_pnl': 0.0, 'total_fees': 40.60053194164989, 'realized_pnl': -212.2947598088408, 'equity': 571332.6231853624, 'total_pnl': -212.2947598088408}",60.0,47.5,0.0,47.5,True,0,0.0,[],1,diagnostic,-3.7144020206163186
all_wait,all_wait capacity control,44014,fixed_action_zero,0.0,,0.0,60.0,0,100.00785965794769,100.00785965794769,0.0,0.0,0.0,0.0,,,67.92787977867242,30.925638204225358,0.0,1.7295844102384428,2622,3093,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 100.00785965794769, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 71.86871227368499, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571616.7866574448, 'total_pnl': 71.86871227368499}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.7295844102384428
all_market,all_market capacity control,44014,fixed_action_four,11.353617924651637,11.353617924651637,1.0,22.5,45,99.9043049856444,100.00785965794769,591.8149522132885,648.9102625125843,57.095310299295754,0.9989645346610005,10.354653389990636,11.353617924651637,0.0,0.0,0.0,11.353617924651637,0,0,0,VALID,[],"{'cash': 570896.0076826584, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -591.8149522132674, 'unrealized_pnl': 0.0, 'total_fees': 57.095310299295754, 'realized_pnl': -648.9102625125631, 'equity': 570896.0076826584, 'total_pnl': -648.9102625125631}",60.0,22.5,0.0,22.5,True,0,0.0,[],1,diagnostic,-11.35361792465148
twap,TWAP,44015,twap,6.695482414517046,6.695482414517046,1.0,57.5,20,99.93832637117544,99.9952842052314,325.5140216298031,382.6287751509299,57.11475352112683,0.9994303947980292,5.696052019719017,6.695482414517046,0.0,0.0,0.0,6.695482414517046,0,0,0,VALID,[],"{'cash': 571090.4204577472, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -325.51402162980276, 'unrealized_pnl': 0.0, 'total_fees': 57.11475352112683, 'realized_pnl': -382.6287751509296, 'equity': 571090.4204577472, 'total_pnl': -382.6287751509296}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44015,random,5.016499098146497,5.016499098146497,1.0,42.0,70,99.95277493922414,99.9952842052314,242.94045523141932,286.6794036091859,43.7389483777666,0.7653720229935337,4.251127075152964,5.016499098146497,0.0,0.0,0.0,5.016499098146497,0,0,0,VALID,[],"{'cash': 571186.3698292878, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -242.94045523140827, 'unrealized_pnl': 0.0, 'total_fees': 43.7389483777666, 'realized_pnl': -286.67940360917487, 'equity': 571186.3698292878, 'total_pnl': -286.67940360917487}",60.0,42.0,0.0,42.0,True,0,0.0,[],1,diagnostic,-5.016499098145956
all_wait,all_wait capacity control,44015,fixed_action_zero,0.0,,0.0,60.0,0,99.9952842052314,99.9952842052314,0.0,0.0,0.0,0.0,,,107.25603621731294,29.487883236921526,0.0,2.3928323415739245,2765,2950,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 99.9952842052314, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -71.86871227368499, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571401.1805206238, 'total_pnl': -71.86871227368499}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-2.3928323415739245
all_market,all_market capacity control,44015,fixed_action_four,8.06253681371326,8.06253681371326,1.0,22.5,45,99.92465510473163,99.9952842052314,403.6453093561664,460.75224974852057,57.10694039235414,0.9992936756861974,7.063243138027062,8.06253681371326,0.0,0.0,0.0,8.06253681371326,0,0,0,VALID,[],"{'cash': 571012.296983149, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -403.6453093561608, 'unrealized_pnl': 0.0, 'total_fees': 57.10694039235414, 'realized_pnl': -460.75224974851494, 'equity': 571012.296983149, 'total_pnl': -460.75224974851494}",60.0,22.5,0.0,22.5,True,0,0.0,[],1,diagnostic,-8.062536813712743
twap,TWAP,44000,twap,7.520859773052405,7.520859773052405,1.0,114.5,20,99.92693034849518,99.99214034205232,745.3502263581747,859.5667077465049,114.2164813883302,0.9993478488075774,6.521511924244827,7.520859773052405,0.0,0.0,0.0,7.520859773052405,0,0,0,VALID,[],"{'cash': 1142050.597401912, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -745.3502263581829, 'unrealized_pnl': 0.0, 'total_fees': 114.2164813883302, 'realized_pnl': -859.5667077465131, 'equity': 1142050.597401912, 'total_pnl': -859.5667077465131}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44000,random,7.268281985652455,7.268281985652455,1.0,99.0,155,99.92619237956171,99.99214034205232,753.7852112676271,830.6993357017318,76.91412443410462,0.6729673674222832,6.595314618230171,7.268281985652455,0.0,0.0,0.0,7.268281985652455,0,0,0,VALID,[],"{'cash': 1142079.464773957, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -753.7852112676319, 'unrealized_pnl': 0.0, 'total_fees': 76.91412443410462, 'realized_pnl': -830.6993357017366, 'equity': 1142079.464773957, 'total_pnl': -830.6993357017366}",120.0,99.0,0.0,99.0,True,0,0.0,[],2,diagnostic,-7.268281985652267
all_wait,all_wait capacity control,44000,fixed_action_zero,0.0,,0.0,120.0,0,99.99214034205232,99.99214034205232,0.0,0.0,0.0,0.0,,,20.460261569422357,29.75561493963783,0.0,0.439368535567964,8454,2976,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 99.99214034205232, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 251.54049295773504, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1143161.7046026157, 'total_pnl': 251.54049295773504}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-0.439368535567964
all_market,all_market capacity control,44000,fixed_action_four,36.74655448217099,36.74655448217099,1.0,46.5,93,99.63466714548005,99.99214034205232,4085.91863682097,4199.801061368254,113.88242454728385,0.9964249870504893,35.750129495120504,36.74655448217099,0.0,0.0,0.0,36.74655448217099,0,0,0,VALID,[],"{'cash': 1138710.3630482897, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -4085.9186368209544, 'unrealized_pnl': 0.0, 'total_fees': 113.88242454728385, 'realized_pnl': -4199.801061368238, 'equity': 1138710.3630482897, 'total_pnl': -4199.801061368238}",120.0,46.5,0.0,46.5,True,0,0.0,[],2,diagnostic,-36.746554482170595
twap,TWAP,44001,twap,7.455649668787469,7.455649668787469,1.0,114.5,20,99.96371354769035,100.02829476861167,738.1633551307843,852.4218797157943,114.2585245850099,0.9993543704701668,6.456295298317301,7.455649668787469,0.0,0.0,0.0,7.455649668787469,0,0,0,VALID,[],"{'cash': 1142470.9873255175, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -738.1633551307398, 'unrealized_pnl': 0.0, 'total_fees': 114.2585245850099, 'realized_pnl': -852.4218797157497, 'equity': 1142470.9873255175, 'total_pnl': -852.4218797157497}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44001,random,9.456520800506311,9.456520800506311,1.0,91.0,151,99.94093470490485,100.02829476861167,998.5255281690069,1081.186160085506,82.66063191649896,0.7229855634107902,8.73353523709552,9.456520800506311,0.0,0.0,0.0,9.456520800506311,0,0,0,VALID,[],"{'cash': 1142242.2230451468, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -998.5255281689714, 'unrealized_pnl': 0.0, 'total_fees': 82.66063191649896, 'realized_pnl': -1081.1861600854704, 'equity': 1142242.2230451468, 'total_pnl': -1081.1861600854704}",120.0,91.0,0.0,91.0,True,0,0.0,[],2,diagnostic,-9.456520800506373
all_wait,all_wait capacity control,44001,fixed_action_zero,0.0,,0.0,120.0,0,100.02829476861167,100.02829476861167,0.0,0.0,0.0,0.0,,,63.53433098591861,32.162746164486926,0.0,0.8370079400099777,8214,3216,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 100.02829476861167, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -17.967178068421248, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1143305.442027163, 'total_pnl': -17.967178068421248}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-0.8370079400099776
all_market,all_market capacity control,44001,fixed_action_four,29.24178667918616,29.24178667918616,1.0,45.5,91,99.745768739735,100.02829476861167,3229.2725100604066,3343.2819237299236,114.00941366951695,0.9971755388859688,28.24461114030019,29.24178667918616,0.0,0.0,0.0,29.24178667918616,0,0,0,VALID,[],"{'cash': 1139980.1272815, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -3229.272510060317, 'unrealized_pnl': 0.0, 'total_fees': 114.00941366951695, 'realized_pnl': -3343.281923729834, 'equity': 1139980.1272815, 'total_pnl': -3343.281923729834}",120.0,45.5,0.0,45.5,True,0,0.0,[],2,diagnostic,-29.24178667918576
twap,TWAP,44002,twap,9.33253128766598,9.33253128766598,1.0,114.5,20,99.90567200226734,99.98899647887325,952.3987676055979,1066.5909507041895,114.19218309859151,0.9991666635375867,8.333364624128391,9.33253128766598,0.0,0.0,0.0,9.33253128766598,0,0,0,VALID,[],"{'cash': 1141807.638802817, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -952.398767605644, 'unrealized_pnl': 0.0, 'total_fees': 114.19218309859151, 'realized_pnl': -1066.5909507042356, 'equity': 1141807.638802817, 'total_pnl': -1066.5909507042356}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44002,random,8.106391136015018,8.106391136015018,1.0,106.0,171,99.9148741970634,99.98899647887325,847.2176810865203,926.4585525653937,79.24087147887336,0.6933472591814664,7.413043876833552,8.106391136015018,0.0,0.0,0.0,8.106391136015018,0,0,0,VALID,[],"{'cash': 1141947.7712009554, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -847.2176810865294, 'unrealized_pnl': 0.0, 'total_fees': 79.24087147887336, 'realized_pnl': -926.4585525654028, 'equity': 1141947.7712009554, 'total_pnl': -926.4585525654028}",120.0,106.0,0.0,106.0,True,0,0.0,[],2,diagnostic,-8.106391136015008
all_wait,all_wait capacity control,44002,fixed_action_zero,0.0,,0.0,120.0,0,99.98899647887325,99.98899647887325,0.0,0.0,0.0,0.0,,,88.55319416499077,26.948178131287726,0.0,1.0106218977497479,8734,2696,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 99.98899647887325, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -215.60613682089254, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1142658.6236167003, 'total_pnl': -215.60613682089254}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-1.0106218977497479
all_market,all_market capacity control,44002,fixed_action_four,31.03186876318572,31.03186876318572,1.0,45.0,88,99.68868080530427,99.98899647887325,3432.608148893361,3546.552311053824,113.94416216046295,0.9969965127749603,30.03487225041076,31.03186876318572,0.0,0.0,0.0,31.03186876318572,0,0,0,VALID,[],"{'cash': 1139327.6774424673, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -3432.6081488933737, 'unrealized_pnl': 0.0, 'total_fees': 113.94416216046295, 'realized_pnl': -3546.5523110538365, 'equity': 1139327.6774424673, 'total_pnl': -3546.5523110538365}",120.0,45.0,0.0,45.0,True,0,0.0,[],2,diagnostic,-31.031868763185713
twap,TWAP,44003,twap,3.065708749919636,3.065708749919636,1.0,114.5,20,99.97462602606014,99.9952842052314,236.12298792752313,350.3939854753097,114.2709975477866,0.9997934084658534,2.0659153414537825,3.065708749919636,0.0,0.0,0.0,3.065708749919636,0,0,0,VALID,[],"{'cash': 1142595.7044803184, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -236.12298792761942, 'unrealized_pnl': 0.0, 'total_fees': 114.2709975477866, 'realized_pnl': -350.393985475406, 'equity': 1142595.7044803184, 'total_pnl': -350.393985475406}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44003,random,3.0104534969691943,3.0104534969691943,1.0,103.0,167,99.97238021303676,99.9952842052314,261.79263078468875,344.0786078973649,82.28597711267614,0.7199462618852337,2.29050723508396,3.0104534969691943,0.0,0.0,0.0,3.0104534969691943,0,0,0,VALID,[],"{'cash': 1142602.0198578974, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -261.7926307847539, 'unrealized_pnl': 0.0, 'total_fees': 82.28597711267614, 'realized_pnl': -344.07860789743006, 'equity': 1142602.0198578974, 'total_pnl': -344.07860789743006}",120.0,103.0,0.0,103.0,True,0,0.0,[],2,diagnostic,-3.010453496969365
all_wait,all_wait capacity control,44003,fixed_action_zero,0.0,,0.0,120.0,0,99.9952842052314,99.9952842052314,0.0,0.0,0.0,0.0,,,-13.323692152901906,28.919968561368208,0.0,0.13645679730130383,8538,2892,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 99.9952842052314, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 359.3435613681001, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1143305.442027163, 'total_pnl': 359.3435613681001}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-0.1364567973013038
all_market,all_market capacity control,44003,fixed_action_four,30.345352996360166,30.345352996360166,1.0,45.0,90,99.70181516703019,99.9952842052314,3354.351106639802,3468.3102813757173,113.95917473591552,0.997065171217486,29.348287825142684,30.345352996360166,0.0,0.0,0.0,30.345352996360166,0,0,0,VALID,[],"{'cash': 1139477.78818442, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -3354.351106639896, 'unrealized_pnl': 0.0, 'total_fees': 113.95917473591552, 'realized_pnl': -3468.3102813758114, 'equity': 1139477.78818442, 'total_pnl': -3468.3102813758114}",120.0,45.0,0.0,45.0,True,0,0.0,[],2,diagnostic,-30.3453529963605
twap,TWAP,44004,twap,16.36835296917657,16.36835296917657,1.0,114.5,20,99.8541486781582,100.00785965794769,1756.916498993989,1871.0497909331239,114.13329193913486,0.9984630110041832,15.369889958172388,16.36835296917657,0.0,0.0,0.0,16.36835296917657,0,0,0,VALID,[],"{'cash': 1141218.78609941, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -1756.916498993945, 'unrealized_pnl': 0.0, 'total_fees': 114.13329193913486, 'realized_pnl': -1871.0497909330797, 'equity': 1141218.78609941, 'total_pnl': -1871.0497909330797}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44004,random,9.831911298100097,9.831911298100097,1.0,104.0,164,99.91611303868707,100.00785965794769,1048.6638581489171,1123.875787223364,75.21192907444664,0.6579704124117662,9.17394088568833,9.831911298100097,0.0,0.0,0.0,9.831911298100097,0,0,0,VALID,[],"{'cash': 1141965.9601031183, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -1048.6638581488762, 'unrealized_pnl': 0.0, 'total_fees': 75.21192907444664, 'realized_pnl': -1123.875787223323, 'equity': 1141965.9601031183, 'total_pnl': -1123.875787223323}",120.0,104.0,0.0,104.0,True,0,0.0,[],2,diagnostic,-9.83191129809989
all_wait,all_wait capacity control,44004,fixed_action_zero,0.0,,0.0,120.0,0,100.00785965794769,100.00785965794769,0.0,0.0,0.0,0.0,,,165.0559607645944,27.265638518611674,0.0,1.6824714317699148,8702,2728,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 100.00785965794769, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -485.11380784704886, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1142604.722082495, 'total_pnl': -485.11380784704886}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-1.6824714317699148
all_market,all_market capacity control,44004,fixed_action_four,30.911637357396597,30.911637357396597,1.0,46.0,90,99.70868985786989,100.00785965794769,3419.510814889279,3533.4778473968245,113.96703250754544,0.9970085371179737,29.914628820278626,30.911637357396597,0.0,0.0,0.0,30.911637357396597,0,0,0,VALID,[],"{'cash': 1139556.3580429459, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -3419.5108148893105, 'unrealized_pnl': 0.0, 'total_fees': 113.96703250754544, 'realized_pnl': -3533.477847396856, 'equity': 1139556.3580429459, 'total_pnl': -3533.477847396856}",120.0,46.0,0.0,46.0,True,0,0.0,[],2,diagnostic,-30.911637357397098
twap,TWAP,44005,twap,6.937796005984486,6.937796005984486,1.0,114.5,20,99.92333512228225,99.9827087525151,678.640593561392,792.8529656061609,114.21237204476886,0.9994061610155051,5.938389844968981,6.937796005984486,0.0,0.0,0.0,6.937796005984486,0,0,0,VALID,[],"{'cash': 1142009.5080756424, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -678.6405935613343, 'unrealized_pnl': 0.0, 'total_fees': 114.21237204476886, 'realized_pnl': -792.8529656061031, 'equity': 1142009.5080756424, 'total_pnl': -792.8529656061031}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
