agent,label,seed,implementation,shortfall_bps,effective_bps,fill_frac,duration,children,vwap,arrival,gross_cost,total_cost,total_fees,fee_bps,gross_effective_bps,net_effective_bps,hypothetical_liquidation_cost,hypothetical_liquidation_fees,completion_penalty_bps,optimization_cost_bps,unpriced_leftover_qty,fillable_leftover_qty,outstanding_qty,status,invalid_reasons,accounting,decision_horizon,decision_duration,settlement_duration,total_duration,settlement_complete,late_filled_qty,late_fees,settlement_pending_order_ids,phase,cell,episode_reward
all_market,all_market capacity control,48029,fixed_action_four,1.9392279126608545,1.9392279126608545,1.0,85.0,17,99.98903499761698,99.99842806841048,16.09972334003386,33.2378439386254,17.138120598591545,0.999906067815515,0.9393218448453396,1.9392279126608545,0.0,0.0,0.0,1.9392279126608545,0,0,0,VALID,[],"{'cash': 171364.06786531708, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -16.099723340048598, 'unrealized_pnl': 0.0, 'total_fees': 17.138120598591545, 'realized_pnl': -33.23784393864014, 'equity': 171364.06786531708, 'total_pnl': -33.23784393864014}",240.0,85.0,0.0,85.0,True,0,0.0,[],confirmation,13,-1.9392279126612275
twap,TWAP,48030,twap,-0.7415219003737682,-0.7415219003737682,1.0,235.0,20,99.99068946937166,99.97327716297788,-29.844693158948576,-12.706288983898293,17.138404175050283,1.000174169606997,-1.741696069980765,-0.7415219003737682,0.0,0.0,0.0,-0.7415219003737682,0,0,0,VALID,[],"{'cash': 171366.90334632798, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 29.84469315894762, 'unrealized_pnl': 0.0, 'total_fees': 17.138404175050283, 'realized_pnl': 12.706288983897338, 'equity': 171366.90334632798, 'total_pnl': 12.706288983897338}",240.0,235.0,0.0,235.0,True,0,0.0,[],confirmation,13,
random,Random,48030,random,-0.2049898115454894,-0.2049898115454894,1.0,160.0,23,99.97991706070731,99.97327716297788,-11.380784708243436,-3.512586456231362,7.868198252012074,0.4591774457312512,-0.6641672572767406,-0.2049898115454894,0.0,0.0,0.0,-0.2049898115454894,0,0,0,VALID,[],"{'cash': 171357.70964380034, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 11.38078470823767, 'unrealized_pnl': 0.0, 'total_fees': 7.868198252012074, 'realized_pnl': 3.5125864562255957, 'equity': 171357.70964380034, 'total_pnl': 3.5125864562255957}",240.0,160.0,0.0,160.0,True,0,0.0,[],confirmation,13,0.2049898115458433
all_wait,all_wait capacity control,48030,fixed_action_zero,0.0,1.0519172756564799,0.0,240.0,0,99.97327716297788,99.97327716297788,0.0,0.0,0.0,0.0,0.0519224679032702,1.0519172756564799,0.8897132796800585,17.135330734406438,0.0,1.0519172756564799,0,1714,0,VALID,[],"{'cash': 0.0, 'inventory': 1714, 'average_cost': 99.97327716297788, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 26.942907444659824, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 171381.13996478874, 'total_pnl': 26.942907444659824}",240.0,240.0,0.0,240.0,True,0,0.0,[],confirmation,13,-1.0519172756564796
all_market,all_market capacity control,48030,fixed_action_four,-0.2241836765186681,-0.2241836765186681,1.0,85.0,17,99.98551695235591,99.97327716297788,-20.978998993955777,-3.8414813883219736,17.137517605633803,1.000122430610713,-1.224306107129381,-0.2241836765186681,0.0,0.0,0.0,-0.2241836765186681,0,0,0,VALID,[],"{'cash': 171358.03853873245, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 20.978998993954093, 'unrealized_pnl': 0.0, 'total_fees': 17.137517605633803, 'realized_pnl': 3.8414813883202896, 'equity': 171358.03853873245, 'total_pnl': 3.8414813883202896}",240.0,85.0,0.0,85.0,True,0,0.0,[],confirmation,13,0.22418367651913537
twap,TWAP,48031,twap,0.29721261987505465,0.29721261987505465,1.0,235.0,20,99.98344794554961,99.97642102615694,-12.044139839025057,5.093023138842135,17.13716297786719,1.0000702857665886,-0.7028576658915339,0.29721261987505465,0.0,0.0,0.0,0.29721261987505465,0,0,0,VALID,[],"{'cash': 171354.49261569418, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 12.044139839047716, 'unrealized_pnl': 0.0, 'total_fees': 17.13716297786719, 'realized_pnl': -5.0930231388194755, 'equity': 171354.49261569418, 'total_pnl': -5.0930231388194755}",240.0,235.0,0.0,235.0,True,0,0.0,[],confirmation,13,
random,Random,48031,random,0.6392117301748551,0.6392117301748551,1.0,150.0,23,99.97438136696493,99.97642102615694,3.4959758551242657,10.953505721824468,7.457529866700203,0.43519770655947476,0.2040140236153803,0.6392117301748551,0.0,0.0,0.0,0.6392117301748551,0,0,0,VALID,[],"{'cash': 171348.6321331112, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -3.4959758551188145, 'unrealized_pnl': 0.0, 'total_fees': 7.457529866700203, 'realized_pnl': -10.953505721819017, 'equity': 171348.6321331112, 'total_pnl': -10.953505721819017}",240.0,150.0,0.0,150.0,True,0,0.0,[],confirmation,13,-0.6392117301752355
all_wait,all_wait capacity control,48031,fixed_action_zero,0.0,0.03910198457353948,0.0,240.0,0,99.97642102615694,99.97642102615694,0.0,0.0,0.0,0.0,-0.9609941148379444,0.03910198457353948,-16.467555331998724,17.1376053194165,0.0,0.03910198457353948,0,1714,0,VALID,[],"{'cash': 0.0, 'inventory': 1714, 'average_cost': 99.97642102615694, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 32.33148893362102, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 171391.91712776662, 'total_pnl': 32.33148893362102}",240.0,240.0,0.0,240.0,True,0,0.0,[],confirmation,13,-0.03910198457353942
all_market,all_market capacity control,48031,fixed_action_four,2.145446202428244,2.145446202428244,1.0,85.0,17,99.96496811968662,99.97642102615694,19.63028169013689,36.764277225851174,17.133995535714288,0.9998854439241497,1.1455607585040948,2.145446202428244,0.0,0.0,0.0,2.145446202428244,0,0,0,VALID,[],"{'cash': 171322.82136160712, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -19.630281690129323, 'unrealized_pnl': 0.0, 'total_fees': 17.133995535714288, 'realized_pnl': -36.764277225843614, 'equity': 171322.82136160712, 'total_pnl': -36.764277225843614}",240.0,85.0,0.0,85.0,True,0,0.0,[],confirmation,13,-2.1454462024284755
twap,TWAP,48032,twap,1.9861491342708282,1.9861491342708282,1.0,235.0,20,99.99170929896768,100.00157193158954,16.904552313881904,34.043131287724954,17.13857897384305,0.9999013752240948,0.9862477590467333,1.9861491342708282,0.0,0.0,0.0,1.9861491342708282,0,0,0,VALID,[],"{'cash': 171368.6511594567, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -16.904552313875257, 'unrealized_pnl': 0.0, 'total_fees': 17.13857897384305, 'realized_pnl': -34.04313128771831, 'equity': 171368.6511594567, 'total_pnl': -34.04313128771831}",240.0,235.0,0.0,235.0,True,0,0.0,[],confirmation,13,
random,Random,48032,random,0.972352230618832,0.972352230618832,1.0,160.0,24,99.99592618429364,100.00157193158954,9.676810865182798,16.666379212768312,6.989568347585514,0.40778637561725556,0.5645658550015765,0.972352230618832,0.0,0.0,0.0,0.972352230618832,0,0,0,VALID,[],"{'cash': 171386.0279115317, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -9.67681086518067, 'unrealized_pnl': 0.0, 'total_fees': 6.989568347585514, 'realized_pnl': -16.666379212766184, 'equity': 171386.0279115317, 'total_pnl': -16.666379212766184}",240.0,160.0,0.0,160.0,True,0,0.0,[],confirmation,13,-0.9723522306193191
all_wait,all_wait capacity control,48032,fixed_action_zero,0.0,1.5329643638067585,0.0,240.0,0,100.00157193158954,100.00157193158954,0.0,0.0,0.0,0.0,0.5330176655733158,1.5329643638067585,9.136066398382932,17.13935582243461,0.0,1.5329643638067585,0,1714,0,VALID,[],"{'cash': 0.0, 'inventory': 1714, 'average_cost': 100.00157193158954, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 5.388581488936836, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 171408.0828722334, 'total_pnl': 5.388581488936836}",240.0,240.0,0.0,240.0,True,0,0.0,[],confirmation,13,-1.5329643638067583
all_market,all_market capacity control,48032,fixed_action_four,1.12196190706566,1.12196190706566,1.0,85.0,17,100.00035217137129,100.00157193158954,2.090669014090569,19.230729376263596,17.140060362173028,0.9999878025895519,0.12197410447610814,1.12196190706566,0.0,0.0,0.0,1.12196190706566,0,0,0,VALID,[],"{'cash': 171383.46356136826, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -2.090669014075786, 'unrealized_pnl': 0.0, 'total_fees': 17.140060362173028, 'realized_pnl': -19.230729376248814, 'equity': 171383.46356136826, 'total_pnl': -19.230729376248814}",240.0,85.0,0.0,85.0,True,0,0.0,[],confirmation,13,-1.1219619070653069
twap,TWAP,48033,twap,0.5832990006710744,0.5832990006710744,1.0,235.0,20,100.00259542963734,99.99842806841048,-7.1428571428474905,9.997587713792342,17.14044485663983,1.000041674267359,-0.41674267359628464,0.5832990006710744,0.0,0.0,0.0,0.5832990006710744,0,0,0,VALID,[],"{'cash': 171387.30812154192, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 7.142857142843539, 'unrealized_pnl': 0.0, 'total_fees': 17.14044485663983, 'realized_pnl': -9.997587713796293, 'equity': 171387.30812154192, 'total_pnl': -9.997587713796293}",240.0,235.0,0.0,235.0,True,0,0.0,[],confirmation,13,
random,Random,48033,random,-0.23284469704610508,-0.23284469704610508,1.0,150.0,24,100.00596673682703,99.99842806841048,-12.921277666001604,-3.9908953722390272,8.930382293762577,0.5210339950682393,-0.7538786921143444,-0.23284469704610508,0.0,0.0,0.0,-0.23284469704610508,0,0,0,VALID,[],"{'cash': 171401.29660462777, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 12.921277665982032, 'unrealized_pnl': 0.0, 'total_fees': 8.930382293762577, 'realized_pnl': 3.9908953722194553, 'equity': 171401.29660462777, 'total_pnl': 3.9908953722194553}",240.0,150.0,0.0,150.0,True,0,0.0,[],confirmation,13,0.23284469704577684
all_wait,all_wait capacity control,48033,fixed_action_zero,0.0,0.42923701148233034,0.0,240.0,0,99.99842806841048,99.99842806841048,0.0,0.0,0.0,0.0,-0.5708200705247221,0.42923701148233034,-9.78370221327046,17.140708941146883,0.0,0.42923701148233034,0,1714,0,VALID,[],"{'cash': 0.0, 'inventory': 1714, 'average_cost': 99.99842806841048, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 32.33148893359666, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 171429.63719818916, 'total_pnl': 32.33148893359666}",240.0,240.0,0.0,240.0,True,0,0.0,[],confirmation,13,-0.4292370114823305
all_market,all_market capacity control,48033,fixed_action_four,1.9628874324299381,1.9628874324299381,1.0,85.0,17,99.9887983824769,99.99842806841048,16.505281690148465,33.643361732904985,17.13808004275652,0.9999037016269186,0.9629837308030198,1.9628874324299381,0.0,0.0,0.0,1.9628874324299381,0,0,0,VALID,[],"{'cash': 171363.66234752262, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -16.50528169015351, 'unrealized_pnl': 0.0, 'total_fees': 17.13808004275652, 'realized_pnl': -33.64336173291003, 'equity': 171363.66234752262, 'total_pnl': -33.64336173291003}",240.0,85.0,0.0,85.0,True,0,0.0,[],confirmation,13,-1.962887432429495
twap,TWAP,48034,twap,3.459982379034092,3.459982379034092,1.0,235.0,20,99.9612538122551,99.98585261569417,42.16234909457395,59.29570799799448,17.13335890342053,0.9997539771598128,2.460228401874279,3.459982379034092,0.0,0.0,0.0,3.459982379034092,0,0,0,VALID,[],"{'cash': 171316.4556753019, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -42.16234909456688, 'unrealized_pnl': 0.0, 'total_fees': 17.13335890342053, 'realized_pnl': -59.29570799798741, 'equity': 171316.4556753019, 'total_pnl': -59.29570799798741}",240.0,235.0,0.0,235.0,True,0,0.0,[],confirmation,13,
random,Random,48034,random,2.0605898798884588,2.0605898798884588,1.0,150.0,22,99.969483983833,99.98585261569417,28.055835010055926,35.31351389587081,7.257678885814888,0.42349508767913896,1.6370947922093197,2.0605898798884588,0.0,0.0,0.0,2.0605898798884588,0,0,0,VALID,[],"{'cash': 171340.4378694039, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -28.055835010059056, 'unrealized_pnl': 0.0, 'total_fees': 7.257678885814888, 'realized_pnl': -35.313513895873946, 'equity': 171340.4378694039, 'total_pnl': -35.313513895873946}",240.0,150.0,0.0,150.0,True,0,0.0,[],confirmation,13,-2.060589879888718
all_wait,all_wait capacity control,48034,fixed_action_zero,0.0,3.3565277476288675,0.0,240.0,0,99.98585261569417,99.98585261569417,0.0,0.0,0.0,0.0,2.3567634239712647,3.3565277476288675,40.38921026157539,17.13353621730382,0.0,3.3565277476288675,0,1714,0,VALID,[],"{'cash': 0.0, 'inventory': 1714, 'average_cost': 99.98585261569417, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -26.942907444659824, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 171348.80847585516, 'total_pnl': -26.942907444659824}",240.0,240.0,0.0,240.0,True,0,0.0,[],confirmation,13,-3.3565277476288675
all_market,all_market capacity control,48034,fixed_action_four,1.9310916826470166,1.9310916826470166,1.0,85.0,17,99.97654208506583,99.98585261569417,15.958249496987039,33.094228810367326,17.13597931338029,0.9999068815198876,0.9311848011271292,1.9310916826470166,0.0,0.0,0.0,1.9310916826470166,0,0,0,VALID,[],"{'cash': 171342.65715448963, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -15.958249496982518, 'unrealized_pnl': 0.0, 'total_fees': 17.13597931338029, 'realized_pnl': -33.09422881036281, 'equity': 171342.65715448963, 'total_pnl': -33.09422881036281}",240.0,85.0,0.0,85.0,True,0,0.0,[],confirmation,13,-1.931091682646716
twap,TWAP,48035,twap,-1.1929301094433478,-1.1929301094433478,1.0,235.0,20,100.02350377058148,100.00157193158954,-37.591172032191906,-20.447143485914246,17.14402854627766,1.0002193149424383,-2.193149424385786,-1.1929301094433478,0.0,0.0,0.0,-1.1929301094433478,0,0,0,VALID,[],"{'cash': 171423.14143423032, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 37.591172032203445, 'unrealized_pnl': 0.0, 'total_fees': 17.14402854627766, 'realized_pnl': 20.447143485925785, 'equity': 171423.14143423032, 'total_pnl': 20.447143485925785}",240.0,235.0,0.0,235.0,True,0,0.0,[],confirmation,13,
random,Random,48035,random,-1.9337979953653675,-1.9337979953653675,1.0,165.0,23,100.02611570825185,100.00157193158954,-42.0680331991898,-33.14581866196646,8.922214537223336,0.5205410903336731,-2.454339085699041,-1.9337979953653675,0.0,0.0,0.0,-1.9337979953653675,0,0,0,VALID,[],"{'cash': 171435.84010940653, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 42.06803319920455, 'unrealized_pnl': 0.0, 'total_fees': 8.922214537223336, 'realized_pnl': 33.14581866198121, 'equity': 171435.84010940653, 'total_pnl': 33.14581866198121}",240.0,165.0,0.0,165.0,True,0,0.0,[],confirmation,13,1.9337979953656808
all_wait,all_wait capacity control,48035,fixed_action_zero,0.0,-2.8675679642005227,0.0,240.0,0,100.00157193158954,100.00157193158954,0.0,0.0,0.0,0.0,-3.8679547596764903,-2.8675679642005227,-66.29778672032594,17.14689920774648,0.0,-2.8675679642005227,0,1714,0,VALID,[],"{'cash': 0.0, 'inventory': 1714, 'average_cost': 100.00157193158954, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 83.52301307847225, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 171486.21730382295, 'total_pnl': 83.52301307847225}",240.0,240.0,0.0,240.0,True,0,0.0,[],confirmation,13,2.8675679642005223
all_market,all_market capacity control,48035,fixed_action_four,1.135717009366281,1.135717009366281,1.0,85.0,17,100.00021460442937,100.00157193158954,2.326458752521541,19.46649553572072,17.14003678319918,0.9999864269417567,0.13573058242452418,1.135717009366281,0.0,0.0,0.0,1.135717009366281,0,0,0,VALID,[],"{'cash': 171383.22779520892, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -2.3264587525060847, 'unrealized_pnl': 0.0, 'total_fees': 17.14003678319918, 'realized_pnl': -19.466495535705263, 'equity': 171383.22779520892, 'total_pnl': -19.466495535705263}",240.0,85.0,0.0,85.0,True,0,0.0,[],confirmation,13,-1.1357170093659053
twap,TWAP,48036,twap,-1.3079953237509372,-1.3079953237509372,1.0,235.0,20,100.02150996703676,99.99842806841048,-39.562374245471695,-22.41868743712161,17.143686808350086,1.0002308226146355,-2.308226146365573,-1.3079953237509372,0.0,0.0,0.0,-1.3079953237509372,0,0,0,VALID,[],"{'cash': 171419.72439669253, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 39.56237424546234, 'unrealized_pnl': 0.0, 'total_fees': 17.143686808350086, 'realized_pnl': 22.41868743711225, 'equity': 171419.72439669253, 'total_pnl': 22.41868743711225}",240.0,235.0,0.0,235.0,True,0,0.0,[],confirmation,13,
random,Random,48036,random,-0.37812238532672615,-0.37812238532672615,1.0,130.0,22,100.00696455571234,99.99842806841048,-14.631539235404196,-6.480915807335782,8.150623428068414,0.47553976384520696,-0.8536621491719332,-0.37812238532672615,0.0,0.0,0.0,-0.37812238532672615,0,0,0,VALID,[],"{'cash': 171403.78662506284, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 14.631539235401931, 'unrealized_pnl': 0.0, 'total_fees': 8.150623428068414, 'realized_pnl': 6.480915807333517, 'equity': 171403.78662506284, 'total_pnl': 6.480915807333517}",240.0,130.0,0.0,130.0,True,0,0.0,[],confirmation,13,0.3781223853272094
all_wait,all_wait capacity control,48036,fixed_action_zero,0.0,1.0055022138991487,0.0,240.0,0,99.99842806841048,99.99842806841048,0.0,0.0,0.0,0.0,0.005502764175566293,1.0055022138991487,0.09431589536454754,17.139721139336018,0.0,1.0055022138991487,0,1714,0,VALID,[],"{'cash': 0.0, 'inventory': 1714, 'average_cost': 99.99842806841048, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 26.942907444659824, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 171424.2486167002, 'total_pnl': 26.942907444659824}",240.0,240.0,0.0,240.0,True,0,0.0,[],confirmation,13,-1.0055022138991487
all_market,all_market capacity control,48036,fixed_action_four,0.4105294842227082,0.4105294842227082,1.0,85.0,17,100.0043232704277,99.99842806841048,-10.10437625755305,7.036364750998253,17.140741008551302,1.0000589529468717,-0.5895294687241637,0.4105294842227082,0.0,0.0,0.0,0.4105294842227082,0,0,0,VALID,[],"{'cash': 171390.26934450454, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 10.104376257536487, 'unrealized_pnl': 0.0, 'total_fees': 17.140741008551302, 'realized_pnl': -7.0363647510148155, 'equity': 171390.26934450454, 'total_pnl': -7.0363647510148155}",240.0,85.0,0.0,85.0,True,0,0.0,[],confirmation,13,-0.41052948422316243
twap,TWAP,48037,twap,4.577101717079562,4.577101717079562,1.0,235.0,20,99.9595112976576,99.9952842052314,61.314763581487334,78.44782381790586,17.13306023641852,0.9996422540536978,3.577459463025864,4.577101717079562,0.0,0.0,0.0,4.577101717079562,0,0,0,VALID,[],"{'cash': 171313.46930394878, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -61.314763581498354, 'unrealized_pnl': 0.0, 'total_fees': 17.13306023641852, 'realized_pnl': -78.44782381791687, 'equity': 171313.46930394878, 'total_pnl': -78.44782381791687}",240.0,235.0,0.0,235.0,True,0,0.0,[],confirmation,13,
random,Random,48037,random,4.0345853365321425,4.0345853365321425,1.0,150.0,21,99.96179307466738,99.9952842052314,57.403797786715934,69.14953156438193,11.745733777666002,0.6853143353843211,3.3492710011478213,4.0345853365321425,0.0,0.0,0.0,4.0345853365321425,0,0,0,VALID,[],"{'cash': 171322.76759620226, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -57.40379778672677, 'unrealized_pnl': 0.0, 'total_fees': 11.745733777666002, 'realized_pnl': -69.14953156439277, 'equity': 171322.76759620226, 'total_pnl': -69.14953156439277}",240.0,150.0,0.0,150.0,True,0,0.0,[],confirmation,13,-4.034585336532398
all_wait,all_wait capacity control,48037,fixed_action_zero,0.0,3.551273387918922,0.0,240.0,0,99.9952842052314,99.9952842052314,0.0,0.0,0.0,0.0,2.5515285407729995,3.551273387918922,43.73113682092972,17.13481859909457,0.0,3.551273387918922,0,1714,0,VALID,[],"{'cash': 0.0, 'inventory': 1714, 'average_cost': 99.9952842052314, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -21.554325955747345, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 171370.36280181087, 'total_pnl': -21.554325955747345}",240.0,240.0,0.0,240.0,True,0,0.0,[],confirmation,13,-3.551273387918922
all_market,all_market capacity control,48037,fixed_action_four,3.5342159885597746,3.5342159885597746,1.0,85.0,17,99.96994070608014,99.9952842052314,43.43875754526434,60.57360538228647,17.13484783702214,0.99974655305645,2.5344694355033255,3.5342159885597746,0.0,0.0,0.0,3.5342159885597746,0,0,0,VALID,[],"{'cash': 171331.34352238424, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -43.43875754528004, 'unrealized_pnl': 0.0, 'total_fees': 17.13484783702214, 'realized_pnl': -60.573605382302176, 'equity': 171331.34352238424, 'total_pnl': -60.573605382302176}",240.0,85.0,0.0,85.0,True,0,0.0,[],confirmation,13,-3.5342159885602
twap,TWAP,48038,twap,2.24203308426871,2.24203308426871,1.0,235.0,20,99.98600669066911,99.99842806841048,21.29024144868623,38.427842995466925,17.137601546780694,0.9998757842700003,1.2421572999987096,2.24203308426871,0.0,0.0,0.0,2.24203308426871,0,0,0,VALID,[],"{'cash': 171358.87786626, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -21.290241448703483, 'unrealized_pnl': 0.0, 'total_fees': 17.137601546780694, 'realized_pnl': -38.42784299548418, 'equity': 171358.87786626, 'total_pnl': -38.42784299548418}",240.0,235.0,0.0,235.0,True,0,0.0,[],confirmation,13,
random,Random,48038,random,0.5337070077058146,0.5337070077058146,1.0,120.0,22,99.99905353943969,99.99842806841048,-1.0720573440671999,9.147594315892553,10.219651659959753,0.5962550938400127,-0.06254808613419809,0.5337070077058146,0.0,0.0,0.0,0.5337070077058146,0,0,0,VALID,[],"{'cash': 171388.15811493964, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 1.0720573440512737, 'unrealized_pnl': 0.0, 'total_fees': 10.219651659959753, 'realized_pnl': -9.14759431590848, 'equity': 171388.15811493964, 'total_pnl': -9.14759431590848}",240.0,120.0,0.0,120.0,True,0,0.0,[],confirmation,13,-0.5337070077059792
all_wait,all_wait capacity control,48038,fixed_action_zero,0.0,4.527652738161736,0.0,240.0,0,99.99842806841048,99.99842806841048,0.0,0.0,0.0,0.0,3.528005538715607,4.527652738161736,60.46906438631858,17.133683664486924,0.0,4.527652738161736,0,1714,0,VALID,[],"{'cash': 0.0, 'inventory': 1714, 'average_cost': 99.99842806841048, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -29.6371981891526, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 171367.6685110664, 'total_pnl': -29.6371981891526}",240.0,240.0,0.0,240.0,True,0,0.0,[],confirmation,13,-4.527652738161736
all_market,all_market capacity control,48038,fixed_action_four,2.0932899018495994,2.0932899018495994,1.0,85.0,17,99.98749424786762,99.99842806841048,18.74056841045683,35.87842492454134,17.13785651408451,0.9998906600758226,1.093399241773777,2.0932899018495994,0.0,0.0,0.0,2.0932899018495994,0,0,0,VALID,[],"{'cash': 171361.4272843311, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -18.740568410474026, 'unrealized_pnl': 0.0, 'total_fees': 17.13785651408451, 'realized_pnl': -35.87842492455854, 'equity': 171361.4272843311, 'total_pnl': -35.87842492455854}",240.0,85.0,0.0,85.0,True,0,0.0,[],confirmation,13,-2.0932899018499467
twap,TWAP,48039,twap,4.015301825654902,4.015301825654902,1.0,235.0,20,99.97141542369738,100.00157193158954,51.68825452715779,68.82335513077953,17.135100603621737,0.999698439661401,3.0156033859935008,4.015301825654902,0.0,0.0,0.0,4.015301825654902,0,0,0,VALID,[],"{'cash': 171333.87093561358, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -51.68825452715389, 'unrealized_pnl': 0.0, 'total_fees': 17.135100603621737, 'realized_pnl': -68.82335513077562, 'equity': 171333.87093561358, 'total_pnl': -68.82335513077562}",240.0,235.0,0.0,235.0,True,0,0.0,[],confirmation,13,
random,Random,48039,random,2.4004043010528173,2.4004043010528173,1.0,145.0,21,99.98342410061302,100.00157193158954,31.105382293764475,41.14357645875442,10.03819416498994,0.585649730100654,1.814754570952163,2.4004043010528173,0.0,0.0,0.0,2.4004043010528173,0,0,0,VALID,[],"{'cash': 171361.55071428575, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -31.105382293755383, 'unrealized_pnl': 0.0, 'total_fees': 10.03819416498994, 'realized_pnl': -41.14357645874532, 'equity': 171361.55071428575, 'total_pnl': -41.14357645874532}",240.0,145.0,0.0,145.0,True,0,0.0,[],confirmation,13,-2.400404301052706
all_wait,all_wait capacity control,48039,fixed_action_zero,0.0,5.520843622796546,0.0,240.0,0,100.00157193158954,100.00157193158954,0.0,0.0,0.0,0.0,4.521295752371784,5.520843622796546,77.49622736418223,17.132519806338028,0.0,5.520843622796546,0,1714,0,VALID,[],"{'cash': 0.0, 'inventory': 1714, 'average_cost': 100.00157193158954, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -48.49723340038281, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 171354.19705734408, 'total_pnl': -48.49723340038281}",240.0,240.0,0.0,240.0,True,0,0.0,[],confirmation,13,-5.520843622796545
all_market,all_market capacity control,48039,fixed_action_four,3.4040250794171714,3.4040250794171714,1.0,85.0,17,99.97752889859578,100.00157193158954,41.20975855131753,58.345907004536855,17.13614845321933,0.9997595734494041,2.4042655059677673,3.4040250794171714,0.0,0.0,0.0,3.4040250794171714,0,0,0,VALID,[],"{'cash': 171344.3483837399, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -41.20975855129646, 'unrealized_pnl': 0.0, 'total_fees': 17.13614845321933, 'realized_pnl': -58.345907004515794, 'equity': 171344.3483837399, 'total_pnl': -58.345907004515794}",240.0,85.0,0.0,85.0,True,0,0.0,[],confirmation,13,-3.4040250794166056
twap,TWAP,48040,twap,2.117132828748198,2.117132828748198,1.0,235.0,20,99.98725579850164,99.99842806841048,19.14927062374241,36.28708626760559,17.13781564386318,0.9998882755446795,1.1172445532035185,2.117132828748198,0.0,0.0,0.0,2.117132828748198,0,0,0,VALID,[],"{'cash': 171361.0186229879, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -19.149270623753964, 'unrealized_pnl': 0.0, 'total_fees': 17.13781564386318, 'realized_pnl': -36.28708626761714, 'equity': 171361.0186229879, 'total_pnl': -36.28708626761714}",240.0,235.0,0.0,235.0,True,0,0.0,[],confirmation,13,
